AlumBand,TransFreq,Date,Fate,Lat1,Long1,Bear1,Lat2,Long2,Bear2,Lat3,Long3,Bear3,Notes,Recovered,Downloaded,
446,149.473,8/7/2019,L,44.85337,-68.74334,135,,,,,,,,,,
446,149.473,8/12/2019,L,44.85333,-68.74335,80,,,,,,,,,,
446,149.473,8/20/2019,L,44.85336,-68.74329,160,,,,,,,,,,
446,149.473,8/26/2019,L,44.85359,-68.74321,188,,,,,,,,,,
446,149.473,9/6/2019,L,44.85308,-68.74335,150,,,,,,,,,,
446,149.473,9/13/2019,L,44.85332,-68.74340,282,,,,,,,,,,
446,149.473,9/23/2019,L,44.85337,-68.74334,186,,,,,,,,,,
446,149.473,10/16/2019,L,44.84627,-68.74693,289,,,,,,,,,,
446,149.473,10/24/2019,L,44.84628,-68.74681,,,,,,,,,,,
446,149.473,11/8/2019,L,44.84760,-68.74238,19,,,,,,,,,,
446,149.473,11/20/2019,L,44.84551,-68.74679,305,,,,,,,,,,
446,149.473,12/11/2019,L,44.84626,-68.74677,137,,,,,,,,,,
446,149.473,12/20/2019,L,44.84796,-68.74305,286,,,,,,,,,,
446,149.473,1/3/2020,L,44.85194,-68.77377,100,,,,,,,,,,
446,149.472,1/9/2020,L,44.84976,-68.74893,330,,,,,,,,,,
446,149.473,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
446,149.473,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
446,149.473,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
446,149.473,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
446,149.473,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
446,149.473,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
446,149.473,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
446,149.473,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
446,149.473,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
446,149.473,3/30/2020,L,44.84671,-68.74858,,,,,,,,,,,
446,149.473,4/1/2020,L,44.84682,-68.75316,188,,,,,,,,,,
446,149.4726,4/6/2020,L,44.84683,-68.74861,303,,,,,,,,,,
446,149.4726,4/8/2020,L,44.84670,-68.74854,286,,,,,,,,,,
446,149.4726,4/14/2020,L,44.84666,-68.74858,288,,,,,,,,,,
446,149.4726,4/29/2020,L,44.85319,-68.74403,,,,,,,,"Visual on hen alone, heading to the city forest trail",,,
446,149.4726,5/5/2020,L,44.85180,-68.75510,345,,,,,,,,,,
446,149.4726,5/8/2020,L,44.85525,-68.75370,39,,,,,,,Visual,,,
446,149.4726,5/11/2020,L,44.85171,-68.76028,86,,,,,,,,,,
446,149.4726,5/12/2020,L,44.85550,-68.75398,352,,,,,,,,,,
446,149.4726,5/15/2020,L,44.85737,-68.755068,,,,,,,,"Nest, accidental flush, on edge of trail, abandoned",,,
446,149.4726,5/18/2020,L,44.85185,-68.752737,197,,,,,,,,,,
446,149.4726,5/20/2020,L,44.84981,-68.76548,60,,,,,,,"Close, kicked up unmarked hen in field, edge of central penjajawa field trail",,,
446,149.4726,5/23/2020,L,44.84782,-68.75099,221,,,,,,,,,,
446,149.4726,6/1/2020,L,44.85121,-68.75237,,,,,,,,"Visual w/ 1553, 1560 and toms",,,
446,149.4726,6/5/2020,L,44.85188,-68.75190,,,,,,,,visual alone in similar spot as last check on overgrown skid trail,,,
446,149.4726,6/19/2020,L,44.85209,-68.75054,40,,,,,,,,,,
446,149.4726,6/25/2020,L,44.85251,-68.74976,107,,,,,,,"On the move, with 1560",,,
447,149.063,3/18/2019,L,44.84808,-68.74667,105,,,,,,,,,,
447,149.064,3/22/2019,L,44.85325,-68.74351,260,,,,,,,,,,
447,149.064,3/25/2019,L,44.85334,-68.74336,120,,,,,,,,,,
447,149.064,3/27/2019,L,44.86272,-68.72862,210,,,,,,,,,,
447,149.064,4/1/2019,L,44.86269,-68.72869,230,,,,,,,,,,
447,149.064,4/11/2019,L,44.85313,-68.74358,212,,,,,,,,,,
447,149.064,4/15/2019,L,44.84161,-68.73643,80,,,,,,,,,Y,
447,149.064,4/23/2019,L,44.83718,-68.72022,270,,,,,,,heard near end of longmeadow dr.,,,
447,149.064,4/25/2019,L,44.84602,-68.74654,95,,,,,,,between davis and ortho,,,
447,149.064,4/29/2019,L,44.83739,-68.72014,270,,,,,,,,,,
447,149.064,4/30/2019,L,44.82587,-68.72470,30,,,,,,,downloaded Mt hope cemetery,,,
447,149.064,5/3/2019,L,44.82695,-68.73103,123,,,,,,,,,,
447,149.06,5/3/2019,L,45.02320,-68.55481,62,,,,,,,,,,
447,149.064,5/6/2019,L,44.82575,-68.72453,39,,,,,,,,,,
447,149.064,5/8/2019,L,44.83298,-68.73253,100,,,,,,,,,,
447,149.064,5/13/2019,L,44.82533,-68.72158,45,,,,,,,,,,
447,149.064,5/15/2019,L,44.83443,-68.71615,281,,,,,,,,,,
447,149.064,5/17/2019,L,44.83447,-68.71611,233,,,,,,,,,,
447,149.064,5/20/2019,L,44.82529,-68.72630,227,,,,,,,,,,
447,149.062,5/23/2019,L,44.82533,-68.72157,18,,,,,,,,,,
447,149.062,5/27/2019,,44.82531,-68.72158,24,,,,,,,,,,
447,149.062,5/29/2019,,44.82513,-68.72158,24,,,,,,,,,Y,
447,149.062,5/31/2019,,44.82531,-68.72158,24,,,,,,,,,,
447,149.062,6/3/2019,L,44.82531,-68.72158,24,,,,,,,,,,
447,149.062,6/5/2019,L,44.82539,-68.72153,40,,,,,,,,,,
447,149.062,6/7/2019,L,44.82531,-68.72158,90,,,,,,,,,,
447,149.062,6/12/2019,L,44.82545,-68.72148,33,,,,,,,,,,
447,149.062,6/14/2019,,44.82542,-68.72145,33,,,,,,,,,,
447,149.062,6/17/2019,,,,,,,,,,,,,,
447,149.062,6/19/2019,L,44.82655,-68.72080,28,,,,,,,,,,
447,149.062,6/21/2019,,44.82537,-68.72144,31,,,,,,,,,,
447,149.062,7/3/2019,,44.82547,-68.72150,23,,,,,,,,,,
447,149.062,7/10/2019,,44.82758,-68.71751,330,,,,,,,,,,
447,149.062,7/15/2019,D,44.83013,-68.72044,,,,,,,,,Y,,
448,149.007,3/18/2019,L,44.84808,-68.74667,105,,,,,,,,,,
448,149.008,3/22/2019,L,44.85325,-68.74351,260,,,,,,,,,,
448,149.006,3/25/2019,L,44.85334,-68.74336,70,,,,,,,,,,
449,149.664,3/18/2019,L,44.98253,-68.63299,172,,,,,,,,,,
449,149.664,3/22/2019,L,44.98257,-68.63313,207,,,,,,,,,,
449,149.664,3/25/2019,L,44.98257,-68.33077,179,,,,,,,,,,
449,149.664,4/2/2019,L,44.98255,-68.63374,357,,,,,,,,,,
449,149.664,4/9/2019,L,44.98246,-68.63374,178,,,,,,,,,,
449,149.664,4/15/2019,L,44.98245,-68.63376,42,,,,,,,,,,
449,149.664,4/23/2019,L,44.98266,-68.63381,8,,,,,,,Seen in field,,,
449,149.664,4/26/2019,L,44.98613,-68.63270,66,,,,,,,Seen in field,,,
449,149.664,4/29/2019,L,44.98616,-68.63336,261,,,,,,,,,,
449,149.664,5/3/2019,L,45.02161,-68.62451,152,,,,,,,,,,
449,149.664,5/9/2019,L,44.98270,-68.63380,23,,,,,,,Seen in field at 44.98573 -68.63440 with flock at bearing of 351,,,
449,149.664,5/14/2019,L,44.98266,-68.63330,19,,,,,,,,,,
449,149.664,5/16/2019,L,44.98265,-68.63326,60,,,,,,,,,,
449,149.664,5/17/2019,L,44.98510,-68.63432,38,,,,,,,,,,
449,149.664,5/20/2019,L,44.98524,-68.63441,37,,,,,,,,,,
449,149.664,5/22/2019,L,44.98509,-68.63434,46,,,,,,,,,,
449,149.664,5/24/2019,L,44.98516,-68.63436,34,,,,,,,,,,
449,149.662,5/29/2019,L,45.01367,-68.63756,40,,,,,,,,,,
449,149.662,5/30/2019,L,45.03476,-68.62100,162,,,,,,,Flock observed,,,
449,149.662,6/3/2019,L,45.02873,-68.61703,290,,,,,,,,,,
449,149.662,6/5/2019,L,45.03063,-68.61943,342,,,,,,,Flock observed,,,
449,149.662,6/7/2019,L,45.03073,-68.61949,214,,,,,,,,,,
449,149.662,6/10/2019,L,45.03100,-68.61961,228,,,,,,,,,,
449,149.662,6/12/2019,L,45.03098,-68.61961,240,,,,,,,,,,
449,149.662,6/14/2019,L,45.03090,-68.61958,218,,,,,,,,,,
449,149.662,6/17/2019,L,45.03089,-68.61956,219,,,,,,,,,,
449,149.662,6/18/2019,L,45.03089,-68.61956,220,,,,,,,,,,
449,149.662,6/21/2019,L,45.03100,-68.61964,218,,,,,,,,,,
449,149.662,6/24/2019,L,45.03080,-68.61954,220,,,,,,,,,,
449,149.662,6/26/2019,L,45.03087,-68.61954,216,,,,,,,,,,
449,149.662,6/27/2019,L,45.02697,-68.62431,310,,,,,,,,,,
449,149.662,7/1/2019,L,45.03094,-68.61958,34,,,,,,,,,,
449,149.662,7/5/2019,L,45.03092,-68.61955,26,,,,,,,,,,
449,149.662,7/9/2019,L,45.03087,-68.61956,320,,,,,,,,,,
449,149.662,7/11/2019,L,45.03093,-68.61960,318,,,,,,,,,,
449,149.662,7/16/2019,L,45.03094,-68.61958,224,,,,,,,,,,
449,149.662,7/23/2019,L,45.01538,-68.63391,340,,,,,,,,,,
449,149.662,7/25/2019,L,45.01538,-68.63386,330,,,,,,,,,,
449,149.662,8/1/2019,L,45.03478,-68.62102,290,,,,,,,,,,
449,149.662,8/7/2019,L,45.03485,-68.62094,341,,,,,,,,,,
449,149.662,8/12/2019,L,45.03073,-68.61954,170,,,,,,,,,,
449,149.662,8/20/2019,L,45.03098,-68.61962,228,,,,,,,,,,
449,149.662,9/6/2019,L,45.01149,-68.62972,92,,,,,,,,,,
449,149.662,9/16/2019,L,45.01149,-68.62978,150,,,,,,,,,,
449,149.602,9/23/2019,L,45.01152,-68.62973,168,,,,,,,,,,
449,149.662,10/7/2019,L,45.02489,-68.61790,356,,,,,,,,,,
449,149.662,10/22/2019,L,44.95147,-68.64359,277,,,,,,,,,,
449,149.662,11/6/2019,L,44.94723,-68.63992,38,,,,,,,,,,
449,149.662,11/20/2019,L,44.94833,-68.63414,297,,,,,,,,,,
449,149.662,12/6/2019,L,44.94730,-68.64141,7,,,,,,,,,,
449,149.662,12/11/2019,L,44.95369,-68.64369,80,,,,,,,,,,
449,149.662,12/24/2019,L,44.94741,-68.64137,345,,,,,,,,,,
449,149.662,1/2/2020,L,44.94741,-68.64139,53,,,,,,,,,,
449,149.662,1/8/2020,L,44.95958,-68.64357,,,,,,,,,,,
449,149.662,1/14/2020,L,44.95117,-68.64373,,,,,,,,,,,
449,149.662,1/20/2020,L,44.95357,-68.64368,,,,,,,,,,,
449,149.662,2/8/2020,L,44.94735,-68.64137,21,,,,,,,,,,
449,149.662,2/17/2020,L,44.95627,-68.64404,141,,,,,,,,,,
449,149.662,2/28/2020,L,44.94829,-68.63413,,,,,,,,,,,
449,149.662,3/5/2020,L,44.94838,-68.63417,,,,,,,,,,,
449,149.662,3/13/2020,L,44.94728,-68.64134,20,,,,,,,,,,
449,149.662,3/18/2020,L,44.94831,-68.63414,27,,,,,,,,,,
449,149.662,3/25/2020,L,44.96401,-68.63684,359,,,,,,,,,,
449,149.662,3/31/2020,L,45.00059,-68.64063,66,,,,,,,,,,
449,149.662,4/8/2020,L,45.01960,-68.63040,80,,,,,,,,,,
449,149.662,4/14/2020,L,45.02510,-68.61710,188,,,,,,,,,,
449,149.662,4/22/2020,L,45.02510,-68.61710,,,,,,,,,,,
449,149.662,4/28/2020,L,45.02510,-68.61710,99,,,,,,,,,,
449,149.662,5/20/2020,L,45.01976,-68.61751,300,,,,,,,,,,
449,149.662,5/27/2020,L,45.01976,-68.61751,300,,,,,,,,,,
449,149.662,6/1/2020,D,45.020078,-68.6177,,,,,,,,predated; nest empty,Y,,
450,150.413,3/18/2019,L,44.84808,-68.74667,105,,,,,,,,,,
450,150.413,3/22/2019,L,44.85325,-68.74351,120,,,,,,,,,,
450,150.413,3/25/2019,L,44.85334,-68.74336,70,,,,,,,,,,
450,150.413,5/14/2019,L,45.02491,-68.61800,17,,,,,,,,,,
450,150.412,5/16/2019,L,45.02911,-68.61827,338,,,,,,,,,,
450,150.413,5/17/2019,L,45.02973,-68.61906,120,,,,,,,Nesting,,,
450,150.413,5/20/2019,L,45.02968,-68.61903,120,,,,,,,Returned to nest,,,
450,150.413,5/24/2019,L,45.03106,-68.61964,30,,,,,,,,,,
450,150.413,5/28/2019,L,45.03102,-68.61964,332,,,,,,,,,,
450,150.411,5/30/2019,L,45.03476,-68.62100,162,,,,,,,Flock observed,,,
450,150.411,6/3/2019,L,45.02873,-68.61703,286,,,,,,,,,,
450,150.411,6/5/2019,L,45.03063,-68.61943,342,,,,,,,Flock observed,,,
450,150.411,6/7/2019,L,45.03073,-68.61949,214,,,,,,,,,,
450,150.409,6/10/2019,L,45.03100,-68.61961,240,,,,,,,,,,
450,150.411,6/12/2019,L,45.03098,-68.61961,242,,,,,,,,,,
450,150.411,6/14/2019,L,45.03090,-68.61958,220,,,,,,,,,,
450,150.411,6/17/2019,L,45.03089,-68.61956,220,,,,,,,,,,
450,150.409,6/18/2019,L,45.03089,-68.61956,220,,,,,,,,,,
450,150.411,6/21/2019,L,45.03100,-68.61964,218,,,,,,,,,,
450,150.411,6/24/2019,L,45.03080,-68.61954,220,,,,,,,,,,
450,150.411,6/26/2019,L,45.03087,-68.61954,216,,,,,,,,,,
450,150.411,6/27/2019,L,45.02697,-68.62431,310,,,,,,,,,,
450,150.411,7/1/2019,L,45.03094,-68.61958,34,,,,,,,,,,
450,150.411,7/5/2019,L,45.03092,-68.61955,26,,,,,,,,,,
450,150.411,7/9/2019,L,45.03087,-68.61956,320,,,,,,,,,,
450,150.411,7/16/2019,L,45.02015,-68.62965,118,,,,,,,,,,
450,150.411,7/18/2019,L,45.03477,-68.62105,318,,,,,,,,,,
450,150.411,7/23/2019,L,45.01538,-68.63391,340,,,,,,,,,,
450,150.411,7/25/2019,L,45.01538,-68.63386,330,,,,,,,,,,
450,150.411,8/1/2019,L,45.01159,-68.62976,278,,,,,,,,,,
450,150.411,8/7/2019,L,45.03485,-68.62094,341,,,,,,,,,,
450,150.411,8/12/2019,L,45.07135,-68.63242,91,,,,,,,,,,
450,150.411,8/26/2019,L,45.01148,-68.62977,300,,,,,,,,,,
450,150.411,9/6/2019,L,45.01149,-68.62972,252,,,,,,,,,,
450,150.411,9/16/2019,L,45.01149,-68.62978,182,,,,,,,,,,
450,150.409,9/23/2019,L,45.01152,-68.62973,302,,,,,,,,,,
450,150.409,10/7/2019,L,45.01153,-68.62975,196,,,,,,,,,,
450,150.409,10/22/2019,L,44.94976,-68.63593,,,,,,,,,,,
451,150.721,2/5/2020,L,44.89184,-68.72374,,,,,,,,,,,
451,150.721,2/6/2020,L,44.89169,-68.72345,,,,,,,,Saw flock of 8,,,
451,150.721,2/12/2020,L,44.89214,-68.73067,203,,,,,,,,,,
451,150.721,2/24/2020,L,44.88663,-68.71692,,,,,,,,,,,
451,150.7206,3/10/2020,L,44.88663,-68.71692,,,,,,,,,,,
451,150.7206,3/19/2020,L,44.89458,-68.69989,,,,,,,,,,,
451,150.7206,3/23/2020,L,44.89222,-68.70365,358,,,,,,,,,,
451,150.7206,3/26/2020,L,44.88663,-68.71692,123,,,,,,,,,,
451,150.7206,4/20/2020,L,44.85932,-68.73064,316,,,,,,,,,,
459,150.452,1/22/2019,L,44.92924,-68.69517,288,,,,,,,,,,
459,150.452,1/25/2019,L,44.92924,-68.69517,110,,,,,,,,,,
459,150.452,1/28/2019,L,44.92925,-68.69521,120,,,,,,,Far,,,
459,150.452,1/30/2019,L,44.92923,-68.69515,110,,,,,,,,,,
459,150.452,2/1/2019,L,44.92925,-68.69524,180,,,,,,,,,,
459,150.452,2/4/2019,L,44.92924,-68.69517,280,,,,,,,,,,
459,150.452,2/6/2019,L,44.92924,-68.69518,290,,,,,,,,,,
459,150.452,2/8/2019,L,44.92924,-68.69517,280,,,,,,,,,,
459,150.453,2/11/2019,L,44.92924,-68.69517,280,,,,,,,,,,
459,150.453,2/18/2019,L,44.92924,-68.69525,250,,,,,,,,,,
459,150.453,2/25/2019,L,44.92924,-68.69514,180,,,,,,,,,,
459,150.453,3/5/2019,L,44.92375,-68.68413,270,,,,,,,,,,
459,150.453,3/11/2019,L,44.92417,-68.68404,290,,,,,,,,,,
459,150.453,3/18/2019,L,44.92344,-68.69469,350,,,,,,,,,,
459,150.453,4/2/2019,L,44.92324,-68.69489,341,,,,,,,,,,
459,150.453,4/8/2019,L,44.92392,-68.69493,99,,,,,,,,,,
459,150.453,4/15/2019,L,44.92714,-68.68480,283,,,,,,,,,,
459,150.453,4/25/2019,L,44.96274,-68.71344,5,,,,,,,"Very close (just over 100m), begin nest monitoring",,,
459,150.4522,4/25/2019,L,44.96382,-68.70564,281,,,,,,,"Close, just across highway?",,,
459,150.453,5/3/2019,L,44.93062,-68.69477,243,,,,,,,Missing for 1 week,,,
459,150.453,5/7/2019,L,44.92335,-68.70805,115,,,,,,,,,,
459,150.453,5/10/2019,L,44.92482,-68.71003,45,,,,,,,,,,
459,150.453,5/14/2019,L,44.92412,-68.70914,74,,,,,,,,,,
459,150.453,5/22/2019,L,44.92893,-68.69738,252,,,,,,,,,,
459,150.453,5/28/2019,L,44.92900,-68.69740,276,,,,,,,,,,
459,150.451,6/4/2019,L,44.92896,-68.69931,272,,,,,,,,,,
459,150.451,6/10/2019,L,44.92898,-68.69734,260,,,,,,,,,,
459,150.451,6/19/2019,L,44.92899,-68.69736,294,,,,,,,,,,
459,150.451,6/24/2019,L,44.92898,-68.69737,322,,,,,,,,,,
459,150.451,7/1/2019,L,44.92898,-68.69731,134,,,,,,,,,,
459,150.451,7/9/2019,L,44.92902,-68.69731,222,,,,,,,,,,
459,150.451,7/16/2019,L,44.92898,-68.69740,232,,,,,,,,,,
459,150.451,7/23/2019,L,44.92890,-68.69734,230,,,,,,,,,,
459,150.451,8/1/2019,L,44.92897,-68.69716,260,,,,,,,,,,
459,150.451,8/6/2019,L,44.92924,-68.69524,263,,,,,,,,,,
459,150.451,8/14/2019,L,44.92925,-68.69521,324,,,,,,,,,,
459,150.451,8/20/2019,L,44.92905,-68.69720,224,,,,,,,,,,
459,150.451,8/26/2019,L,44.92904,-68.69700,261,,,,,,,,,,
459,150.451,9/6/2019,L,44.92897,-68.69717,268,,,,,,,,,,
459,150.451,9/13/2019,L,44.92923,-68.69518,320,,,,,,,,,,
459,150.451,9/23/2019,L,44.92898,-68.69726,268,,,,,,,,,,
459,150.451,10/7/2019,L,44.92898,-68.69724,52,,,,,,,,,,
459,150.451,10/24/2019,L,44.92926,-68.69518,,,,,,,,,,,
459,150.451,11/8/2019,L,44.93784,-68.69626,44,,,,,,,,,,
459,150.451,11/20/2019,D,44.92897,-68.69740,40,,,,,,,,,,
459,150.451,12/11/2019,,44.94101,-68.69718,,,,,,,,"dead, removed fate for band recovery",,,
459,150.451,12/16/2019,,44.94463,-68.69306,,,,,,,,"dead, removed fate for band recovery",Y,,
460,150.411,2/1/2019,L,44.85015,-68.69777,131,,,,,,,,,,
460,150.411,2/4/2019,L,44.85002,-68.69782,71,,,,,,,,,,
460,150.411,2/4/2019,L,44.85015,-68.69777,90,,,,,,,,,,
460,150.411,2/8/2019,L,44.85015,-68.69777,90,,,,,,,,,,
460,150.411,2/11/2019,L,44.85015,-68.69777,90,,,,,,,,,,
460,150.411,2/14/2019,L,44.85399,-68.69468,120,,,,,,,,,,
460,150.411,2/18/2019,L,44.85017,-68.69765,110,,,,,,,,,,
460,150.411,2/25/2019,L,44.85015,-68.69765,88,,,,,,,,,,
460,150.411,3/11/2019,L,44.84654,-68.69939,150,,,,,,,,,,
460,150.411,3/18/2019,L,44.84424,-68.70293,110,,,,,,,,,,
460,150.411,3/27/2019,L,44.85020,-68.69746,220,,,,,,,,,,
460,150.411,4/1/2019,L,44.83664,-68.70231,330,,,,,,,,,,
460,150.411,4/11/2019,L,44.84565,-68.70920,110,,,,,,,,,,
460,150.411,4/16/2019,L,44.84576,-68.70932,130,,,,,,,,,,
460,150.411,4/26/2019,L,44.83871,-68.69361,337,,,,,,,,,,
460,150.411,4/29/2019,L,44.84190,-68.69066,297,,,,,,,"nearby,. maybe across river",,,
460,150.411,5/6/2019,L,44.83647,-68.69462,10,,,,,,,,,,
460,150.411,5/15/2019,L,44.83837,-68.69363,340,,,,,,,,,,
460,150.409,5/23/2019,L,44.84222,-68.68999,330,,,,,,,,,,
460,150.409,5/29/2019,L,44.84129,-68.69144,176,,,,,,,,,,
460,150.409,6/3/2019,L,44.84163,-68.69091,238,,,,,,,,,,
460,150.409,6/10/2019,L,44.84218,-68.69028,303,,,,,,,,,,
460,150.409,6/17/2019,L,44.84209,-68.69040,305,,,,,,,,,,
460,150.409,6/24/2019,L,,,,,,,,,,,,,
460,150.409,7/3/2019,L,44.84846,-68.68089,320,,,,,,,,,,
460,150.409,7/8/2019,L,44.84211,-68.69018,280,,,,,,,,,,
460,150.409,7/15/2019,L,44.84348,-68.68792,247,,,,,,,,,,
460,150.409,7/24/2019,L,44.84220,-68.69010,,,,,,,,,,,
460,150.409,8/2/2019,L,44.84510,-68.69999,70,,,,,,,,,,
460,150.409,8/7/2019,L,44.84510,-68.69997,144,,,,,,,,,,
460,150.409,8/12/2019,L,44.85011,-68.69766,160,,,,,,,,,,
460,150.409,8/20/2019,L,44.86074,-68.68893,180,,,,,,,,,,
460,150.409,8/26/2019,L,44.85883,-68.69091,130,,,,,,,,,,
460,150.409,9/6/2019,L,44.86405,-68.68461,140,,,,,,,,,,
460,150.409,9/23/2019,L,44.86335,-68.68634,132,,,,,,,,,,
460,150.409,10/16/2019,L,44.86302,-68.68639,180,,,,,,,,,,
460,150.409,10/24/2019,L,44.86306,-68.68658,,,,,,,,,,,
460,150.408,11/8/2019,L,44.85007,-68.69766,120,,,,,,,,,,
460,150.408,11/20/2019,D,44.84984,-68.69774,35,,,,,,,,,,
460,150.411,12/6/2019,,,,,,,,,,,"dead, removed fate for band recovery",Y,,
461,150.712,2/1/2019,L,44.85015,-68.69777,84,,,,,,,,,,
461,150.712,2/4/2019,D,44.86001,-68.70095,,,,,,,,,Y,,
462,150.291,2/1/2019,L,44.85015,-68.69777,84,,,,,,,,,,
462,150.291,2/4/2019,D,44.85188,-68.69219,,,,,,,,"Scavenged, was dead in morning, went back in afternoon to colelct and signal had switched to alive.",Y,,
466,149.126,2/5/2020,,44.89184,-68.72374,353,,,,,,,"Initially recorded as dead. Private Property, saw flock of 8 during search",,,
466,149.1256,2/6/2020,L,44.89169,-68.72345,128,,,,,,,"Unit malfunctioning, bird alive",,,
466,149.1256,2/12/2020,L,44.89214,-68.73067,164,,,,,,,"GPS unit malfunctioning, bird alive",,,
466,149.1256,2/14/2020,L,44.89253,-68.71948,,,,,,,,"Visual on flock of birds (451 also present), gps unit dying so throwing a mort sig.",,,
466,149.1252,2/24/2020,L,44.88663,-68.71692,,,,,,,,"Failed download, mort sig but bird alive, malfunctioning unit",,,
466,149.1255,3/10/2020,L,44.88663,-68.71692,,,,,,,,"*Malfunctioning backpack, emitting mort sig, no download available.",,,
466,149.1255,3/19/2020,L,44.89458,-68.69989,,,,,,,,,,,
466,149.1255,3/23/2020,L,44.89413,-68.69808,76,,,,,,,,,,
466,149.1255,3/26/2020,L,44.90079,-68.69369,282,,,,,,,,,,
466,149.1255,4/1/2020,L,44.85515,-68.76440,179,,,,,,,,,,
466,149.1255,4/8/2020,L,44.88968,-68.70450,,,,,,,,malfunctioning unit,,,
466,149.1255,4/15/2020,L,44.90078,-68.69352,233,,,,,,,"Malfunctioning unit, mortality signal/unable to download",,,
466,149.125,4/17/2020,L,44.90078,-68.69352,195,,,,,,,,,,
466,149.125,4/20/2020,L,44.86499,-68.69781,120,,,,,,,,,,
466,149.125,4/23/2020,L,44.88993,-68.69064,300,,,,,,,Has been in the same area since 4/14,,,
466,149.1258,4/28/2020,L,44.89070,-68.69743,360,,,,,,,,,Y,
466,149.1258,5/2/2020,L,44.89069,-68.69748,181,,,,,,,Moved? Not dead during last download? Still mort signal but unit malfunctioning,,,
466,149.1254,5/15/2020,L,44.88659,-68.716744,108,,,,,,,"Move from localized area, alive, still emitting mortality signal.",,,
467,150.803,2/1/2019,L,44.85015,-68.69777,94,,,,,,,,,,
467,150.803,2/4/2019,L,44.85015,-68.69777,90,,,,,,,,,,
467,150.803,2/6/2019,L,44.85002,-68.69782,73,,,,,,,,,,
467,150.803,2/8/2019,L,44.85015,-68.69777,90,,,,,,,,,,
467,150.803,2/11/2019,L,44.85015,-68.69777,90,,,,,,,,,,
467,150.803,2/14/2019,L,44.85399,-68.69468,120,,,,,,,,,,
467,150.803,2/18/2019,L,44.85017,-68.69765,110,,,,,,,,,,
467,150.803,2/25/2019,L,44.85015,-68.69765,88,,,,,,,,,,
467,150.804,4/11/2019,D,44.86304,-68.68637,125,,,,,,,,,,
467,150.804,4/15/2019,,44.85714,-68.67308,290,,,,,,,L,,,
467,150.804,4/23/2019,,44.87209,-68.68170,147,,,,,,,L,,,
467,150.804,4/29/2019,,44.86333,-68.66880,253,,,,,,,D,,,
467,150.804,9/30/2019,,44.85860,-68.66709,,,,,,,,,Y,,
468,150.88,2/15/2019,L,44.81758,-69.26022,260,,,,,,,,,,
468,150.88,3/7/2019,L,44.81678,-69.26051,,,,,,,,,,,
468,150.88,3/15/2019,L,44.81678,-69.26051,,,,,,,,,,,
468,150.88,3/19/2019,L,44.81142,-69.26260,78,,,,,,,,,,
468,150.88,3/26/2019,L,44.80341,-69.22034,198,,,,,,,,,,
468,150.88,4/10/2019,L,44.81755,-69.26013,,,,,,,,,,,
468,150.88,4/16/2019,L,44.81755,-69.26013,,,,,,,,,,,
468,150.88,4/25/2019,L,44.81755,-69.26013,,,,,,,,,,,
468,150.88,5/9/2019,L,44.77747,-69.28302,61,,,,,,,,,,
468,150.88,5/14/2019,L,44.78463,-69.27045,18,,,,,,,,,,
468,150.88,5/22/2019,L,44.79012,-69.28945,169,,,,,,,,,,
468,150.88,5/29/2019,L,44.79971,-69.29153,143,,,,,,,,,,
468,150.88,6/4/2019,L,44.79971,-69.29153,71,,,,,,,,,,
468,150.88,6/11/2019,L,44.79971,-69.29153,77,,,,,,,,,,
468,150.88,6/19/2019,L,44.80283,-69.28224,43,,,,,,,,,,
468,150.88,6/25/2019,L,44.80125,-69.28354,152,,,,,,,,,,
468,150.88,7/2/2019,L,44.80162,-69.28320,104,,,,,,,,,,
468,150.88,7/8/2019,L,44.80019,-69.28587,293,,,,,,,,,,
468,150.88,7/17/2019,L,44.80018,-69.28587,46,,,,,,,,,,
468,150.88,7/22/2019,L,44.80019,-69.28590,191,,,,,,,,,,
468,150.88,8/2/2019,L,44.78647,-69.27647,71,,,,,,,,,,
468,150.88,8/6/2019,L,44.78065,-69.25976,71,,,,,,,,,,
468,150.88,8/12/2019,L,44.79004,-69.25322,71,,,,,,,,,,
468,150.88,8/22/2019,L,44.80367,-69.26141,102,,,,,,,,,,
468,150.88,8/30/2019,L,44.80842,-69.26299,175,,,,,,,,,,
468,150.88,9/9/2019,L,44.79364,-69.25594,72,,,,,,,,,,
468,150.88,9/25/2019,D,44.79888,-69.25931,260,,,,,,,,,,
469,150.702,2/15/2019,L,44.81758,-69.26022,260,,,,,,,,,,
469,150.702,3/11/2019,D,44.82042,-69.26748,,Snowfall over mortality covering any tracks. Many feathers. Wings intact. Small mammal teeth marks on collar (weasel?),Y,,,,,Snowfall over mortality covering any tracks. Many feathers. Wings intact. Small mammal teeth marks on collar (weasel?),Y,,
470,150.621,2/15/2019,L,44.81758,-69.26022,260,,,,,,,,,,
